Travelling empty duration,Full slope length,Empty slope length,Inpit Ramp length,Inpit Ramp Grade,Dump Ramp length,Dump Ramp Grade,Empty Weight (kg),Max Gross OperatingWeight,Total_weight,Overweight,predicted,pred
660.0,04879.580,05309.540,03362.250,9.14,0135.000,6.67,124114,317514.85,178000.0,0,421.94599775611147,421.94599775611147
496.0,04155.990,04320.530,03263.690,9.14,0396.000,8.33,124114,317514.85,186600.0,0,166.25587907852955,166.25587907852955
645.0,07091.710,06212.040,03372.120,9.14,0312.000,8.33,114114,317514.85,191600.0,0,154.3584624632207,154.3584624632207
569.0,05614.420,06335.970,03149.950,9.34,0000,9.52,124114,317514.85,181400.0,0,166.23826316023596,166.23826316023596
634.0,07150.640,05641.530,03319.140,9.14,096.000,8.33,124114,317514.85,195000.0,0,163.70738760131513,163.70738760131513
723.0,07611.600,06410.240,03552.630,9.16,0000,0.00,124114,317514.85,192900.0,0,174.5051741908061,174.5051741908061
882.0,05262.940,05393.440,03552.630,9.16,0819.000,7.69,124114,317514.85,185800.0,0,141.09476125694056,141.09476125694056
173.0,03528.310,0868.450,066.160,8.64,0552.000,8.33,124114,317514.85,186000.0,0,171.7351512340868,171.7351512340868
617.0,05136.500,05179.450,03319.140,9.14,01056.000,8.33,124114,317514.85,190900.0,0,346.76390807075086,346.76390807075086
1425.0,05881.110,06043.060,03642.720,9.18,0135.000,6.67,124114,317514.85,194300.0,0,169.57625069039725,169.57625069039725
582.0,03003.640,05221.560,03362.250,9.14,0135.000,6.67,114114,317514.85,195800.0,0,137.0444721156804,137.0444721156804
810.0,05196.840,07554.490,03362.250,9.14,0336.000,8.33,124114,317514.85,191400.0,0,155.61069793100705,155.61069793100705
314.0,02523.430,02351.720,0127.330,9.41,0552.000,8.33,124114,317514.85,186300.0,0,356.8367957098501,356.8367957098501
571.0,07308.300,05656.020,03362.250,9.14,096.000,8.33,124114,317514.85,190400.0,0,166.26079216914178,166.26079216914178
642.0,04095.970,03654.900,03372.120,9.14,0000,0.00,114114,317514.85,183300.0,0,170.79794722838676,170.79794722838676
807.0,05871.010,06119.960,03552.630,9.16,0876.000,8.33,124114,317514.85,202800.0,0,381.3416628804049,381.3416628804049
603.0,04423.120,04288.230,03319.140,9.14,0135.000,6.67,114114,317514.85,205900.0,0,152.06129229527494,152.06129229527494
644.0,04187.440,04770.750,03263.690,9.14,0396.000,8.33,124114,317514.85,188900.0,0,162.8269928402718,162.8269928402718
519.0,04744.480,04456.510,03275.050,9.14,0135.000,6.67,114114,317514.85,196500.0,0,154.6730732709083,154.6730732709083
580.0,04674.730,04798.120,03362.250,9.14,0336.000,8.33,124114,317514.85,194200.0,0,450.09172496261533,450.09172496261533
615.0,05179.060,05138.080,03562.640,9.16,0819.000,7.69,124114,317514.85,180500.0,0,143.7199661773088,143.7199661773088
615.0,06171.760,06338.600,03097.540,9.34,024.000,8.33,124114,317514.85,192800.0,0,460.02943986934065,460.02943986934065
745.0,05215.920,05584.010,03319.140,9.14,0000,0.00,124114,317514.85,195000.0,0,352.48772847555875,352.48772847555875
542.0,06045.350,04809.740,03411.750,9.15,052.500,9.52,124114,317514.85,186700.0,0,532.02996333034,532.02996333034
558.0,03956.300,04460.740,03263.690,9.14,0754.000,7.69,114114,317514.85,179800.0,0,151.80734459599267,151.80734459599267
802.0,05146.940,04999.870,03642.720,9.18,0456.000,8.33,124114,317514.85,196400.0,0,453.5625049165185,453.5625049165185
868.0,05200.800,05461.780,03319.140,9.14,0135.000,6.67,124114,317514.85,190500.0,0,159.5956885652699,159.5956885652699
617.0,05136.320,04773.240,03602.680,9.17,0819.000,7.69,124114,317514.85,196200.0,0,166.82764227328823,166.82764227328823
786.0,07182.270,06071.910,03503.830,9.17,0552.000,8.33,114114,317514.85,190900.0,0,288.2707125606687,288.2707125606687
628.0,05241.690,06373.610,03552.630,9.16,0456.000,8.33,124114,317514.85,178400.0,0,156.4291853015668,156.4291853015668
895.0,04948.790,04970.940,03642.720,9.18,0912.000,8.33,124114,317514.85,207800.0,0,346.2714349543902,346.2714349543902
645.0,05115.790,05453.520,03602.680,9.17,0819.000,7.69,124114,317514.85,189700.0,0,144.20231476740605,144.20231476740605
535.0,05986.090,05090.420,03451.950,9.16,0000,0.00,114114,317514.85,191700.0,0,172.1864193784188,172.1864193784188
591.0,06223.240,05667.710,03451.950,9.16,0135.000,6.67,114114,317514.85,186800.0,0,322.43996664624666,322.43996664624666
584.0,06091.560,06124.750,03411.750,9.15,073.500,9.52,124114,317514.85,192600.0,0,168.4766662318878,168.4766662318878
591.0,05139.160,05308.860,03362.250,9.14,0000,9.52,124114,317514.85,198600.0,0,154.65830528624952,154.65830528624952
658.0,04772.060,07449.240,03319.140,9.14,0336.000,8.33,124114,317514.85,186700.0,0,165.95432685303697,165.95432685303697
650.0,04520.870,04575.030,03362.250,9.14,0000,6.67,124114,317514.85,186200.0,0,162.90125047545868,162.90125047545868
637.0,06098.090,06257.450,03275.050,9.14,0492.000,8.33,124114,317514.85,199400.0,0,276.0431653562322,276.0431653562322
53.0,05235.240,0219.850,03503.830,9.17,0456.000,8.33,114114,317514.85,188900.0,0,169.7201022095126,169.7201022095126
689.0,01097.150,04183.610,03602.680,9.17,0135.000,6.67,114114,317514.85,188200.0,0,165.63335778787987,165.63335778787987
557.0,04717.470,04671.590,03263.690,9.14,0135.000,6.67,114114,317514.85,181700.0,0,155.09650993186557,155.09650993186557
893.0,04363.670,04713.160,03263.690,9.14,0000,0.00,124114,317514.85,184400.0,0,115.9464938420917,115.9464938420917
586.0,05058.660,05456.280,03372.120,9.14,0754.000,7.69,114114,317514.85,181500.0,0,482.4405987572955,482.4405987572955
609.0,05046.400,05234.950,03362.250,9.14,01056.000,8.33,124114,317514.85,187000.0,0,307.32748207556193,307.32748207556193
556.0,04231.960,03856.650,03263.690,9.14,0754.000,7.69,124114,317514.85,183400.0,0,168.24192563171903,168.24192563171903
622.0,06130.530,05419.670,03503.830,9.17,0000,0.00,124114,317514.85,192000.0,0,158.50714541637996,158.50714541637996
298.0,02432.480,02115.160,0127.330,9.41,0000,10.00,114114,317514.85,182800.0,0,173.3219738725932,173.3219738725932
496.0,04238.850,04337.340,03149.950,9.34,0000,0.00,124114,317514.85,177000.0,0,140.241984476923,140.241984476923
731.0,05251.310,05109.690,03362.250,9.14,0000,9.52,114114,317514.85,196400.0,0,330.4136379599584,330.4136379599584
582.0,06416.680,05588.340,03275.050,9.14,0000,9.52,124114,317514.85,185000.0,0,463.1947694807407,463.1947694807407
600.0,06695.170,05129.040,03362.250,9.14,0336.000,8.33,124114,317514.85,190200.0,0,147.51547968687117,147.51547968687117
672.0,05592.590,03315.620,03451.950,9.16,0696.000,8.33,114114,317514.85,197500.0,0,417.4646633473387,417.4646633473387
512.0,04598.860,04814.520,03263.690,9.14,0754.000,7.69,114114,317514.85,194800.0,0,425.3814474643413,425.3814474643413
843.0,04762.630,06475.490,03319.140,9.14,0105.000,9.52,124114,317514.85,193400.0,0,143.264336752187,143.264336752187
553.0,04171.730,04487.640,03149.950,9.34,0135.000,6.67,114114,317514.85,187700.0,0,153.13993202432366,153.13993202432366
601.0,05785.180,05794.730,03451.950,9.16,0000,0.00,124114,317514.85,189000.0,0,140.55138027107137,140.55138027107137
527.0,03716.990,02901.310,0157.890,9.47,036.000,8.33,124114,317514.85,187100.0,0,157.70751587562555,157.70751587562555
618.0,04906.880,05150.880,03319.140,9.14,0336.000,8.33,124114,317514.85,190500.0,0,147.76121557497495,147.76121557497495
633.0,05330.350,05674.330,03319.140,9.14,0000,0.00,124114,317514.85,191500.0,0,160.76240369702143,160.76240369702143
72.0,010063.450,032.850,03451.950,9.16,0456.000,8.33,124114,317514.85,172400.0,0,371.4432176136876,371.4432176136876
564.0,04260.400,04263.810,03097.540,9.34,0135.000,6.67,114114,317514.85,192900.0,0,144.35192785627265,144.35192785627265
0.0,08244.600,05373.210,03602.680,9.17,0819.000,7.69,114114,317514.85,16400.0,0,155.81214240413536,155.81214240413536
671.0,04302.040,05313.030,03503.830,9.17,0456.000,8.33,114114,317514.85,194800.0,0,166.838194877744,166.838194877744
541.0,05806.910,05845.510,03451.950,9.16,0816.000,8.33,114114,317514.85,185000.0,0,176.0075250398816,176.0075250398816
560.0,05108.650,05129.950,03451.950,9.16,0456.000,8.33,114114,317514.85,183400.0,0,153.21009086694465,153.21009086694465
511.0,05084.940,05343.100,03275.050,9.14,0000,0.00,114114,317514.85,191300.0,0,152.87553594449494,152.87553594449494
558.0,04831.110,05024.770,03552.630,9.16,0000,0.00,124114,317514.85,202700.0,0,144.35532445366667,144.35532445366667
602.0,05047.960,05085.840,03275.050,9.14,0996.000,8.33,124114,317514.85,182300.0,0,149.80420387882566,149.80420387882566
721.0,04968.490,05803.400,03552.630,9.16,0000,0.00,124114,317514.85,195300.0,0,158.69352825046607,158.69352825046607
535.0,04588.830,04454.820,03319.140,9.14,0135.000,6.67,114114,317514.85,185300.0,0,167.2413565320138,167.2413565320138
0.0,04463.520,0000,03275.050,9.14,0000,0.00,114114,317514.85,182800.0,0,175.10972595614103,175.10972595614103
695.0,04586.870,05445.510,03275.050,9.14,0754.000,7.69,114114,317514.85,189900.0,0,494.8319653787857,494.8319653787857
725.0,05695.590,05670.160,03602.680,9.17,0135.000,6.67,124114,317514.85,182500.0,0,170.57576966622636,170.57576966622636
528.0,05097.770,05036.660,03372.120,9.14,0754.000,7.69,114114,317514.85,189600.0,0,466.76810764752366,466.76810764752366
734.0,04028.000,04535.290,03149.950,9.34,0135.000,6.67,124114,317514.85,180600.0,0,171.29802882028864,171.29802882028864
665.0,06496.710,05923.810,03552.630,9.16,0000,0.00,114114,317514.85,197700.0,0,159.05994010518734,159.05994010518734
510.0,03810.320,03899.460,0219.020,9.60,0000,10.00,114114,317514.85,195500.0,0,147.26345660697703,147.26345660697703
574.0,07393.870,05905.590,03562.640,9.16,0876.000,8.33,114114,317514.85,187300.0,0,174.12320616618996,174.12320616618996
530.0,04533.140,04491.090,03149.950,9.34,0135.000,6.67,124114,317514.85,181500.0,0,422.20224191532293,422.20224191532293
613.0,05591.560,05568.870,03451.950,9.16,0696.000,8.33,114114,317514.85,182300.0,0,146.1443787979766,146.1443787979766
582.0,05861.710,05003.760,03562.640,9.16,0819.000,7.69,124114,317514.85,177700.0,0,481.7533443180278,481.7533443180278
557.0,04288.070,04823.650,03263.690,9.14,0105.000,9.52,114114,317514.85,182000.0,0,689.3631984666285,689.3631984666285
484.0,04958.990,04961.950,03319.140,9.14,0135.000,6.67,124114,317514.85,186300.0,0,152.2535412499875,152.2535412499875
704.0,06813.250,07815.630,03503.830,9.17,077.000,9.09,124114,317514.85,191100.0,0,164.7095344173893,164.7095344173893
648.0,04567.670,03551.940,03319.140,9.14,0000,0.00,124114,317514.85,188700.0,0,164.4795634797384,164.4795634797384
568.0,05010.210,06020.150,03411.750,9.15,052.500,9.52,114114,317514.85,182800.0,0,466.2434715097003,466.2434715097003
510.0,04789.990,05033.800,03263.690,9.14,0000,9.52,124114,317514.85,169500.0,0,384.38295812483716,384.38295812483716
544.0,05078.430,05254.330,03275.050,9.14,0000,9.52,114114,317514.85,187300.0,0,170.49669464180792,170.49669464180792
300.0,02114.470,01980.820,035.570,8.26,0552.000,8.33,114114,317514.85,198700.0,0,157.8794462251093,157.8794462251093
1049.0,04436.870,06352.040,03275.050,9.14,0000,0.00,124114,317514.85,199000.0,0,417.5326909217853,417.5326909217853
596.0,05211.450,05339.620,03362.250,9.14,0000,9.52,124114,317514.85,181100.0,0,173.47187473356874,173.47187473356874
690.0,06741.950,05982.730,03263.690,9.14,01056.000,8.33,124114,317514.85,187000.0,0,302.31352517984163,302.31352517984163
567.0,05983.310,06002.900,03562.640,9.16,0000,0.00,124114,317514.85,189800.0,0,174.2138146773872,174.2138146773872
760.0,05024.540,05645.860,03319.140,9.14,0754.000,7.69,124114,317514.85,187900.0,0,310.0710299740698,310.0710299740698
549.0,05055.200,04461.230,03108.020,9.34,0996.000,8.33,124114,317514.85,193800.0,0,175.44077288168486,175.44077288168486
494.0,05248.590,05158.740,03319.140,9.14,0754.000,7.69,124114,317514.85,191300.0,0,147.76490082791386,147.76490082791386
1591.0,05779.160,010246.740,03362.250,9.14,01056.000,8.33,124114,317514.85,184400.0,0,159.697758567226,159.697758567226
580.0,04541.150,05557.520,03263.690,9.14,0336.000,8.33,114114,317514.85,179000.0,0,166.17567465079495,166.17567465079495
1216.0,04014.560,06708.230,03263.690,9.14,0336.000,8.33,124114,317514.85,179000.0,0,159.73683964718953,159.73683964718953
562.0,05442.850,05424.740,03451.950,9.16,0000,0.00,114114,317514.85,189100.0,0,172.14009829453298,172.14009829453298
666.0,04776.800,05277.920,03275.050,9.14,0000,0.00,124114,317514.85,175400.0,0,163.33122757666018,163.33122757666018
613.0,06261.210,06251.950,03503.830,9.17,0000,0.00,114114,317514.85,195500.0,0,151.476829324233,151.476829324233
749.0,06365.420,06578.850,03552.630,9.16,0000,0.00,114114,317514.85,195800.0,0,170.93488839685588,170.93488839685588
633.0,05454.350,05728.310,03263.690,9.14,01056.000,8.33,124114,317514.85,177600.0,0,147.40694461432267,147.40694461432267
4689.0,05506.940,06864.780,03319.140,9.14,0135.000,6.67,114114,317514.85,196400.0,0,443.2561411274343,443.2561411274343
543.0,04751.380,05069.090,03319.140,9.14,0336.000,8.33,124114,317514.85,183000.0,0,28.787949110668233,28.787949110668233
1057.0,04796.220,05355.850,03602.680,9.17,0456.000,8.33,114114,317514.85,185100.0,0,213.66350367418963,213.66350367418963
646.0,05991.650,06021.940,03372.120,9.14,0696.000,8.33,124114,317514.85,196600.0,0,170.2699047875336,170.2699047875336
814.0,04924.440,04620.330,03319.140,9.14,0105.000,9.52,114114,317514.85,191900.0,0,155.28185847783305,155.28185847783305
546.0,04590.820,05406.810,03362.250,9.14,0000,9.52,114114,317514.85,186600.0,0,161.1245207252683,161.1245207252683
790.0,05579.200,05139.930,03602.680,9.17,0000,9.52,124114,317514.85,193600.0,0,163.14639706734073,163.14639706734073
692.0,06673.290,05017.710,03149.950,9.34,096.000,8.33,114114,317514.85,178900.0,0,143.28096881983708,143.28096881983708
645.0,06530.010,06609.370,03097.540,9.34,060.000,8.33,124114,317514.85,186600.0,0,146.85342609765482,146.85342609765482
470.0,06359.680,04326.470,03263.690,9.14,060.000,8.33,124114,317514.85,179400.0,0,143.5873083228173,143.5873083228173
593.0,06001.320,05777.830,03503.830,9.17,0000,0.00,114114,317514.85,179000.0,0,170.91790751995114,170.91790751995114
534.0,05890.870,05422.560,03372.120,9.14,01176.000,8.33,124114,317514.85,181400.0,0,501.0376164168412,501.0376164168412
0.0,03167.330,0000,066.160,8.64,0552.000,8.33,114114,317514.85,181500.0,0,452.909792973464,452.909792973464
567.0,04309.560,04387.290,03149.950,9.34,0135.000,6.67,124114,317514.85,195700.0,0,183.8161571917078,183.8161571917078
795.0,06482.970,03820.840,03149.950,9.34,060.000,8.33,114114,317514.85,191400.0,0,156.4105533403419,156.4105533403419
517.0,04613.370,04279.910,03263.690,9.14,0135.000,6.67,124114,317514.85,192900.0,0,445.09368788375696,445.09368788375696
694.0,04750.740,04990.990,03642.720,9.18,0000,6.67,114114,317514.85,187200.0,0,527.278745872859,527.278745872859
670.0,05136.700,05108.470,03602.680,9.17,0000,0.00,124114,317514.85,186200.0,0,152.8213056235445,152.8213056235445
686.0,04761.420,05215.240,03263.690,9.14,0135.000,6.67,124114,317514.85,197400.0,0,437.7745644712281,437.7745644712281
555.0,05689.190,05386.050,03362.250,9.14,0000,0.00,114114,317514.85,196400.0,0,442.661303668088,442.661303668088
601.0,06638.900,05127.240,03503.830,9.17,077.000,9.09,124114,317514.85,180800.0,0,161.86667320130672,161.86667320130672
556.0,06023.000,06203.970,03552.630,9.16,0816.000,8.33,114114,317514.85,195500.0,0,174.62024567371776,174.62024567371776
901.0,05907.370,05414.860,03275.050,9.14,01056.000,8.33,124114,317514.85,192300.0,0,155.6507656825597,155.6507656825597
528.0,04475.150,04642.980,03263.690,9.14,0754.000,7.69,124114,317514.85,188900.0,0,500.940324021458,500.940324021458
100.0,04362.240,091.310,03263.690,9.14,0754.000,7.69,124114,317514.85,195400.0,0,167.784524400343,167.784524400343
567.0,04212.680,04386.780,03263.690,9.14,0754.000,7.69,124114,317514.85,191900.0,0,161.5207768446235,161.5207768446235
545.0,05840.050,06120.120,03552.630,9.16,0816.000,8.33,114114,317514.85,184400.0,0,146.1499922146566,146.1499922146566
660.0,04055.910,04516.640,0219.020,9.60,0000,10.00,114114,317514.85,185000.0,0,368.5264810609138,368.5264810609138
859.0,04565.700,06222.630,03149.950,9.34,0000,0.00,124114,317514.85,197900.0,0,328.45518571669544,328.45518571669544
644.0,04973.940,05427.000,03362.250,9.14,01056.000,8.33,124114,317514.85,188000.0,0,165.77400755159596,165.77400755159596
571.0,05249.850,04921.330,03362.250,9.14,0336.000,8.33,124114,317514.85,195200.0,0,149.76698313641035,149.76698313641035
597.0,04731.630,04493.240,03263.690,9.14,0135.000,6.67,124114,317514.85,189200.0,0,144.7593200063032,144.7593200063032
578.0,05205.730,05325.070,03319.140,9.14,0135.000,6.67,114114,317514.85,182900.0,0,345.84012454996605,345.84012454996605
563.0,05119.720,05192.160,03319.140,9.14,01056.000,8.33,114114,317514.85,184800.0,0,152.09783820726454,152.09783820726454
1158.0,05270.990,07088.690,03319.140,9.14,0000,0.00,124114,317514.85,191700.0,0,151.95518338005604,151.95518338005604
692.0,06660.580,04528.750,03097.540,9.34,060.000,8.33,124114,317514.85,193600.0,0,374.00275701922277,374.00275701922277
849.0,05876.520,05487.900,03451.950,9.16,0000,0.00,124114,317514.85,196700.0,0,157.94498571655038,157.94498571655038
636.0,05716.530,04353.270,03451.950,9.16,0696.000,8.33,114114,317514.85,196700.0,0,143.0514265221359,143.0514265221359
695.0,05473.490,05069.620,03642.720,9.18,0135.000,6.67,114114,317514.85,202000.0,0,153.85714711391697,153.85714711391697
264.0,01925.680,01751.330,035.570,8.26,0552.000,8.33,124114,317514.85,171200.0,0,178.18135873494822,178.18135873494822
0.0,05375.990,0000,03372.120,9.14,0000,0.00,114114,317514.85,186200.0,0,165.53795947881233,165.53795947881233
521.0,04562.970,04431.740,03263.690,9.14,0000,0.00,114114,317514.85,187100.0,0,352.9927759050211,352.9927759050211
531.0,05762.070,05586.380,03319.140,9.14,0135.000,6.67,114114,317514.85,190700.0,0,381.96040148709557,381.96040148709557
563.0,06771.730,04349.110,03275.050,9.14,0720.000,6.67,124114,317514.85,195300.0,0,145.9257257393025,145.9257257393025
1183.0,04138.270,07518.300,03275.050,9.14,0336.000,8.33,124114,317514.85,197800.0,0,139.08185399511044,139.08185399511044
611.0,06184.390,06496.990,03362.250,9.14,0312.000,8.33,124114,317514.85,185000.0,0,142.18146199202403,142.18146199202403
730.0,05943.740,06488.510,03362.250,9.14,0312.000,8.33,114114,317514.85,187900.0,0,339.3057743240669,339.3057743240669
1052.0,04126.500,09353.230,03149.950,9.34,0336.000,8.33,124114,317514.85,180800.0,0,424.73401824253676,424.73401824253676
592.0,03519.100,05576.940,03552.630,9.16,0780.000,7.69,114114,317514.85,184100.0,0,148.2685640002882,148.2685640002882
503.0,04959.430,04749.790,03275.050,9.14,0996.000,8.33,114114,317514.85,194300.0,0,451.99430729687754,451.99430729687754
574.0,05989.800,03800.050,03462.330,9.16,0816.000,8.33,114114,317514.85,187100.0,0,170.42190375715788,170.42190375715788
614.0,04296.910,06024.110,03552.630,9.16,0816.000,8.33,114114,317514.85,189300.0,0,136.39806219064306,136.39806219064306
